0, 2.3333333333333335, 0.3333333333333335, -2.6666666666666665
1, 4.666666666666667, 0.666666666666667, -5.333333333333333
2, 5.0, -2.0, -3.0
3, 5.333333333333334, 0.3333333333333339, -5.666666666666666
4, 7.666666666666666, 0.6666666666666661, -8.333333333333334
5, 10.0, 1.0, -11.0
6, 7.333333333333332, 3.333333333333332, -10.666666666666668
7, 4.666666666666668, 5.666666666666668, -10.333333333333332
8, 2.0, 8.0, -10.0
9, 2.333333333333332, 5.333333333333332, -7.666666666666668
10, 2.666666666666668, 2.666666666666668, -5.333333333333332
11, 0.0, 5.0, -5.0
12, 0.3333333333333357, 2.3333333333333357, -2.6666666666666643
13, 0.6666666666666643, 4.666666666666664, -5.333333333333336
14, 1.0, 7.0, -8.0
15, 1.3333333333333357, 4.333333333333336, -5.666666666666664
16, 1.6666666666666643, 6.666666666666664, -8.333333333333336
17, 2.0, 4.0, -6.0
18, 2.3333333333333357, 1.3333333333333357, -3.6666666666666643
19, 2.6666666666666643, 3.6666666666666643, -6.333333333333336
20, 3.0, 1.0, -4.0
21, 3.3333333333333357, 3.3333333333333357, -6.666666666666664
22, 3.6666666666666643, 5.666666666666664, -9.333333333333336
23, 4.0, 3.0, -7.0
24, 1.3333333333333286, 3.3333333333333286, -4.666666666666671
25, 1.6666666666666714, 5.666666666666671, -7.333333333333329
26, 2.0, 3.0, -5.0
27, 2.3333333333333286, 5.333333333333329, -7.666666666666671
28, 2.6666666666666714, 7.666666666666671, -10.333333333333329
29, 3.0, 5.0, -8.0
30, 3.3333333333333286, 7.333333333333329, -10.666666666666671
31, 3.6666666666666714, 4.666666666666671, -8.333333333333329
32, 4.0, 2.0, -6.0
33, 4.333333333333329, -0.6666666666666714, -3.6666666666666714
34, 4.666666666666671, -3.3333333333333286, -1.3333333333333286
35, 5.0, -6.0, 1.0
36, 2.3333333333333286, -5.666666666666671, 3.3333333333333286
37, 4.666666666666671, -5.333333333333329, 0.6666666666666714
38, 7.0, -5.0, -2.0
39, 4.333333333333329, -2.6666666666666714, -1.6666666666666714
40, 4.666666666666671, -0.3333333333333286, -4.333333333333329
41, 2.0, 2.0, -4.0
42, 2.3333333333333286, 4.333333333333329, -6.666666666666671
43, -0.3333333333333286, 6.666666666666671, -6.333333333333329
44, -3.0, 9.0, -6.0
45, -5.666666666666671, 11.333333333333329, -5.666666666666671
46, -8.333333333333329, 13.666666666666671, -5.333333333333329
47, -8.0, 16.0, -8.0
48, -7.666666666666657, 18.333333333333343, -10.666666666666657
49, -7.333333333333343, 15.666666666666657, -8.333333333333343
50, -7.0, 13.0, -6.0
51, -6.666666666666657, 10.333333333333343, -3.666666666666657
52, -6.333333333333343, 12.666666666666657, -6.333333333333343
53, -6.0, 15.0, -9.0
54, -5.666666666666657, 12.333333333333343, -6.666666666666657
55, -5.333333333333343, 14.666666666666657, -9.333333333333343
56, -5.0, 12.0, -7.0
57, -4.666666666666657, 14.333333333333343, -9.666666666666657
58, -4.333333333333343, 16.666666666666657, -12.333333333333343
59, -4.0, 19.0, -15.0
60, -3.666666666666657, 16.333333333333343, -12.666666666666657
61, -3.333333333333343, 13.666666666666657, -10.333333333333343
62, -3.0, 11.0, -8.0
63, -2.666666666666657, 13.333333333333343, -10.666666666666657
64, -2.333333333333343, 10.666666666666657, -8.333333333333343
65, -2.0, 8.0, -6.0
66, -1.6666666666666572, 10.333333333333343, -8.666666666666657
67, -1.3333333333333428, 12.666666666666657, -11.333333333333343
68, -1.0, 10.0, -9.0
69, -0.6666666666666572, 12.333333333333343, -11.666666666666657
70, -0.3333333333333428, 9.666666666666657, -9.333333333333343
71, 0.0, 12.0, -12.0
72, 0.3333333333333428, 14.333333333333343, -14.666666666666657
73, 0.6666666666666572, 11.666666666666657, -12.333333333333343
74, 1.0, 9.0, -10.0
75, 1.3333333333333428, 6.333333333333343, -7.666666666666657
76, 1.6666666666666572, 3.666666666666657, -5.333333333333343
77, 2.0, 1.0, -3.0
78, 2.333333333333343, -1.6666666666666572, -0.6666666666666572
79, 2.666666666666657, -4.333333333333343, 1.6666666666666572
80, 3.0, -7.0, 4.0
81, 3.333333333333343, -9.666666666666657, 6.333333333333343
82, 3.666666666666657, -7.333333333333343, 3.666666666666657
83, 4.0, -5.0, 1.0
84, 4.333333333333343, -7.666666666666657, 3.333333333333343
85, 4.666666666666657, -5.333333333333343, 0.6666666666666572
86, 5.0, -8.0, 3.0
87, 5.333333333333343, -10.666666666666657, 5.333333333333343
88, 5.666666666666657, -13.333333333333343, 7.666666666666657
89, 6.0, -16.0, 10.0
90, 6.333333333333343, -18.666666666666657, 12.333333333333343
91, 6.666666666666657, -21.333333333333343, 14.666666666666657
92, 7.0, -19.0, 12.0
93, 7.333333333333343, -21.666666666666657, 14.333333333333343
94, 7.666666666666657, -24.333333333333343, 16.666666666666657
95, 5.0, -22.0, 17.0
96, 5.333333333333314, -24.666666666666686, 19.333333333333314
97, 5.666666666666686, -22.333333333333314, 16.666666666666686
98, 6.0, -25.0, 19.0
99, 6.333333333333314, -27.666666666666686, 21.333333333333314
100, 3.6666666666666856, -27.333333333333314, 23.666666666666686
101, 4.0, -30.0, 26.0
102, 4.333333333333314, -27.666666666666686, 23.333333333333314
103, 4.666666666666686, -25.333333333333314, 20.666666666666686
104, 5.0, -28.0, 23.0
105, 5.333333333333314, -30.666666666666686, 25.333333333333314
106, 5.666666666666686, -33.333333333333314, 27.666666666666686
107, 6.0, -36.0, 30.0
108, 6.333333333333314, -33.666666666666686, 27.333333333333314
